Date,Open,High,Low,Close,Adj Close,Volume
2019-09-12,54.000000,58.000000,51.000000,52.750000,52.750000,7326300
2019-09-13,52.750000,54.355000,49.150002,52.270000,52.270000,1025200
2019-09-16,52.450001,56.000000,52.009998,55.200001,55.200001,269900
2019-09-17,56.209999,60.900002,55.423000,56.779999,56.779999,602800
2019-09-18,56.849998,62.270000,55.650002,62.000000,62.000000,1589600
2019-09-19,62.810001,63.375000,61.029999,61.119999,61.119999,425200
2019-09-20,61.709999,62.419998,59.820000,60.500000,60.500000,392000
2019-09-23,60.220001,61.485001,59.939999,60.330002,60.330002,137200
2019-09-24,61.000000,61.000000,54.000000,54.299999,54.299999,713800
2019-09-25,54.459999,55.880001,52.563000,52.759998,52.759998,261200
2019-09-26,52.779999,53.689999,46.619999,49.990002,49.990002,596300
2019-09-27,51.130001,55.000000,50.700001,51.029999,51.029999,621300
2019-09-30,51.049999,52.000000,49.250000,50.400002,50.400002,168900
2019-10-01,50.509998,51.919998,46.000000,47.029999,47.029999,536300
2019-10-02,46.779999,47.230000,45.110001,46.070000,46.070000,519600
2019-10-03,46.770000,48.240002,45.750000,48.119999,48.119999,703900
2019-10-04,48.000000,53.340000,47.820000,51.450001,51.450001,322400
2019-10-07,52.099998,53.220001,49.029999,50.360001,50.360001,476600
2019-10-08,50.000000,51.270000,49.000000,49.549999,49.549999,284100
2019-10-09,49.630001,51.525002,49.575001,50.009998,50.009998,201100
2019-10-10,50.549999,50.549999,48.099998,48.439999,48.439999,222100
2019-10-11,48.410000,50.220001,48.119999,49.299999,49.299999,135700
2019-10-14,49.310001,51.220001,49.000000,50.259998,50.259998,83600
2019-10-15,50.500000,51.650002,48.509998,48.660000,48.660000,95100
2019-10-16,48.540001,51.750000,48.502998,51.130001,51.130001,139500
2019-10-17,51.080002,52.320000,50.110001,51.889999,51.889999,131000
2019-10-18,51.610001,54.230000,51.320000,52.500000,52.500000,170000
2019-10-21,52.490002,56.500000,52.146000,53.360001,53.360001,161600
2019-10-22,53.349998,56.000000,52.979000,54.630001,54.630001,131000
2019-10-23,54.990002,58.959999,54.650002,58.630001,58.630001,188400
2019-10-24,58.630001,59.099998,54.880001,56.820000,56.820000,91100
2019-10-25,57.439999,58.900002,51.490002,52.500000,52.500000,127600
2019-10-28,52.779999,56.549999,52.779999,56.049999,56.049999,115800
2019-10-29,55.970001,56.000000,54.500000,54.759998,54.759998,55200
2019-10-30,55.330002,58.990002,55.119999,57.700001,57.700001,173200
2019-10-31,58.439999,59.084000,56.841999,58.000000,58.000000,83400
2019-11-01,58.490002,58.599998,56.955002,58.250000,58.250000,139900
2019-11-04,58.660000,60.669998,57.299999,57.830002,57.830002,149100
2019-11-05,57.840000,58.720001,55.200001,55.330002,55.330002,72300
2019-11-06,55.580002,57.701000,53.849998,54.060001,54.060001,117800
2019-11-07,55.930000,55.970001,52.029999,55.279999,55.279999,169600
2019-11-08,54.740002,56.009998,51.154999,55.720001,55.720001,481400
2019-11-11,55.880001,61.279999,55.880001,60.299999,60.299999,312600
2019-11-12,60.400002,61.090000,58.209999,59.650002,59.650002,133700
2019-11-13,59.310001,61.175999,59.244999,60.950001,60.950001,113500
2019-11-14,60.619999,64.610001,59.000000,63.500000,63.500000,356600
2019-11-15,63.700001,68.184998,63.000000,67.849998,67.849998,135300
2019-11-18,68.363998,68.363998,60.509998,61.340000,61.340000,344400
2019-11-19,61.849998,65.000000,61.849998,64.410004,64.410004,275400
2019-11-20,63.889999,65.879997,62.200001,63.549999,63.549999,91500
2019-11-21,64.080002,64.250000,61.040001,61.810001,61.810001,99000
2019-11-22,61.990002,64.379997,61.990002,63.860001,63.860001,115700
2019-11-25,64.160004,67.489998,64.160004,66.000000,66.000000,212500
2019-11-26,66.250000,67.435997,64.040001,64.040001,64.040001,168600
2019-11-27,64.239998,65.000000,62.320000,62.560001,62.560001,100700
2019-11-29,62.669998,65.470001,62.529999,64.889999,64.889999,39800
