Date,Open,High,Low,Close,Adj Close,Volume
2021-06-23,20.100000,21.500000,19.040001,21.000000,21.000000,13438500
2021-06-24,20.860001,21.209999,20.702000,21.020000,21.020000,7022600
2021-06-25,21.020000,21.070000,19.730000,19.730000,19.730000,2700300
2021-06-28,19.600000,19.670000,17.010000,17.809999,17.809999,11270300
2021-06-29,17.709999,17.709999,15.380000,16.150000,16.150000,9578800
2021-06-30,16.150000,20.799999,16.000000,20.379999,20.379999,10052000
2021-07-01,19.469999,19.530001,17.620001,18.600000,18.600000,3965400
2021-07-02,18.000000,19.709999,17.990000,19.020000,19.020000,2948200
2021-07-06,15.215000,17.799999,14.890000,17.750000,17.750000,24114200
2021-07-07,16.580000,17.459999,16.000000,17.000000,17.000000,4527200
2021-07-08,16.379999,16.559999,14.910000,15.130000,15.130000,6977000
2021-07-09,15.360000,16.000000,15.140000,15.940000,15.940000,3046300
2021-07-12,15.850000,16.100000,15.430000,15.780000,15.780000,2723400
2021-07-13,15.770000,17.799999,15.770000,17.570000,17.570000,3171500
2021-07-14,17.150000,18.070000,17.150000,17.520000,17.520000,3034600
2021-07-15,17.240000,17.709999,16.760000,17.160000,17.160000,944800
2021-07-16,17.309999,17.389999,16.760000,17.200001,17.200001,2212100
2021-07-19,16.540001,16.860001,16.100000,16.299999,16.299999,2270800
2021-07-20,16.430000,16.520000,15.400000,16.350000,16.350000,2022100
2021-07-21,16.330000,16.740000,16.150000,16.559999,16.559999,1266800
2021-07-22,16.540001,16.549999,15.110000,15.150000,15.150000,1145200
2021-07-23,14.410000,14.660000,10.800000,10.850000,10.850000,10444300
2021-07-26,9.780000,10.640000,9.450000,9.980000,9.980000,9049300
2021-07-27,9.670000,9.700000,7.950000,8.700000,8.700000,10360400
2021-07-28,9.700000,10.270000,9.300000,9.860000,9.860000,7192900
2021-07-29,10.780000,10.900000,9.675000,10.380000,10.380000,8529900
2021-07-30,9.560000,10.000000,9.420000,9.470000,9.470000,5454200
2021-08-02,9.840000,11.930000,9.670000,11.700000,11.700000,2680500
2021-08-03,11.900000,13.275000,11.270000,11.660000,11.660000,3010600
2021-08-04,11.640000,13.200000,11.580000,12.530000,12.530000,1533100
2021-08-05,12.240000,12.470000,11.750000,11.960000,11.960000,1414900
2021-08-06,12.300000,12.829000,12.130000,12.450000,12.450000,1151300
2021-08-09,12.360000,13.680000,12.270000,13.240000,13.240000,3068200
2021-08-10,14.030000,14.410000,13.802000,14.020000,14.020000,5408400
2021-08-11,14.260000,14.490000,13.690000,14.110000,14.110000,2564900
2021-08-12,13.740000,14.000000,12.150000,12.510000,12.510000,2311600
2021-08-13,12.540000,12.700000,10.870000,11.020000,11.020000,3268800
2021-08-16,10.860000,10.860000,10.350000,10.490000,10.490000,2429900
2021-08-17,10.470000,10.880000,10.250000,10.520000,10.520000,2235000
2021-08-18,10.600000,11.265000,10.600000,10.990000,10.990000,2168400
2021-08-19,10.750000,11.120000,10.580000,11.020000,11.020000,4496800
2021-08-20,11.240000,13.030000,11.230000,12.680000,12.680000,5374300
2021-08-23,13.250000,13.420000,12.500000,12.890000,12.890000,2676300
2021-08-24,13.430000,15.130000,13.420000,14.640000,14.640000,5084400
2021-08-25,14.450000,15.020000,13.600000,13.820000,13.820000,3040100
2021-08-26,14.000000,14.760000,14.000000,14.350000,14.350000,1246100
2021-08-27,14.300000,14.860000,14.210000,14.690000,14.690000,740600
2021-08-30,14.780000,16.290001,14.270000,15.800000,15.800000,3615200
2021-08-31,16.320000,16.379999,15.460000,16.080000,16.080000,2478000
2021-09-01,16.080000,17.980000,15.945000,17.950001,17.950001,5537400
2021-09-02,18.030001,18.350000,17.209999,18.180000,18.180000,4485600
2021-09-03,17.840000,18.360001,16.709999,18.309999,18.309999,5510500
2021-09-07,18.590000,19.270000,17.730000,18.230000,18.230000,4789300
2021-09-08,18.160000,18.190001,16.400000,17.580000,17.580000,3841900
2021-09-09,16.650000,18.040001,16.650000,17.920000,17.920000,1857700
2021-09-10,17.790001,18.719999,17.010000,17.160000,17.160000,2263300
2021-09-13,17.209999,17.360001,15.700000,16.049999,16.049999,1559700
2021-09-14,16.209999,16.344999,15.070000,15.470000,15.470000,1210000
